chr	geneEntrezID	startpos	endpos	strand	symb	multi_loc	length
9	4781	14081842	14398982	-1	NFIB	False	317141
9	340481	14611069	14693480	-1	ZDHHC21	False	82412
9	9350	14719731	14722715	-1	CER1	False	2985
9	158326	14734664	14910993	-1	FREM1	False	176330
9	158219	15170842	15307358	-1	TTC39B	False	136517
9	6619	15422782	15461627	1	SNAPC3	False	38846
9	11168	15464064	15511003	-1	PSIP1	False	46940
9	203238	15553097	15971897	1	C9orf93	False	418801
9	100129385	16193933	16266305	-1	C9orf92	False	72373
9	54796	16409501	16870786	-1	BNC2	False	461286
9	54875	17135038	17503917	1	CNTLN	False	368880
9	6456	17578953	17797122	1	SH3GL2	False	218170
9	92949	18474079	18910948	1	ADAMTSL1	False	436870
9	158297	18927891	19033256	-1	FAM154A	False	105366
9	10670	19049372	19051023	1	RRAGA	False	1652
9	54801	19053141	19102902	-1	HAUS6	False	49762
9	123	19115759	19127604	-1	PLIN2	False	11846
9	55667	19290749	19374139	1	DENND4C	False	83391
9	6194	19376254	19380235	-1	RPS6	False	3982
9	340485	19408925	19452500	1	ACER2	False	43576
9	392288	19460924	19463387	-1	LOC392288	False	2464
9	25769	19507450	19788591	-1	SLC24A2	False	281142
9	4300	20344968	20622514	-1	MLLT3	False	277547
9	54914	20694519	20995954	1	KIAA1797	False	301436
9	401494	21006365	21031635	-1	PTPLAD2	False	25271
9	3456	21077104	21077943	-1	IFNB1	False	840
9	3467	21140631	21142144	-1	IFNW1	False	1514
9	3452	21165636	21166659	-1	IFNA21	False	1024
9	3441	21186617	21187598	-1	IFNA4	False	982
9	3444	21201468	21202204	-1	IFNA7	False	737
9	3446	21206180	21207142	-1	IFNA10	False	963
9	3449	21216372	21217310	-1	IFNA16	False	939
9	3451	21227242	21228221	-1	IFNA17	False	980
9	3448	21239201	21239978	-1	IFNA14	False	778
9	3442	21304613	21305312	-1	IFNA5	False	700
9	55958	21331018	21335429	-1	KLHL9	False	4412
9	3443	21350317	21350886	-1	IFNA6	False	570
9	3447	21367371	21368075	-1	IFNA13	False	705
9	3440	21384254	21385396	-1	IFNA2	False	1143
9	3445	21409146	21410184	1	IFNA8	False	1039
9	3439	21440440	21441315	1	IFNA1	False	876
9	338376	21480838	21482312	-1	IFNE	False	1475
9	4507	21802635	21865970	1	MTAP	False	63336
9	1029	21967751	21994490	-1	CDKN2A	False	26740
9	1030	22002902	22009312	-1	CDKN2B	False	6411
9	63951	22446840	22452472	1	DMRTA1	False	5633
9	1993	23690102	23826063	-1	ELAVL2	False	135962
9	100129669	24533227	24536004	-1	IZUMO3	False	2778
9	286319	25676387	25678856	-1	TUSC1	False	2470
9	100506422	26066673	26118406	1	LOC100506422	False	51734
9	79886	26840683	26892826	-1	C9orf82	False	52144
9	9373	26903368	26947468	-1	PLAA	False	44101
9	80173	26947037	27062931	1	IFT74	False	115895
9	64922	26993134	27005691	-1	LRRC19	False	12558
9	7010	27109147	27230172	1	TEK	False	121026
9	54586	27284652	27297137	-1	C9orf11	False	12486
9	79817	27325207	27529850	-1	MOB3B	False	204644
9	56832	27524312	27526496	1	IFNK	False	2185
9	203228	27546544	27573842	-1	C9orf72	False	27299
9	158038	27948528	28719303	-1	LINGO2	False	770776
9	48	32384601	32450834	1	ACO1	False	66234
9	100128274	32433797	32436074	-1	LOC100128274	False	2278
9	23586	32455300	32526322	-1	DDX58	False	71023
9	10210	32540542	32552626	-1	TOPORS	False	12085
9	4712	32553524	32573182	-1	NDUFB6	False	19659
9	138474	32629452	32635667	-1	TAF1L	False	6216
9	401498	32783497	32789199	1	TMEM215	False	5703
9	54840	32972604	33001639	-1	APTX	False	29036
9	3301	33025209	33039062	1	DNAJA1	False	13854
9	55234	33041850	33076714	-1	SMU1	False	34865
9	2683	33110639	33167356	-1	B4GALT1	False	56718
9	27290	33240196	33248565	1	SPINK4	False	8370
9	573	33252469	33264759	-1	BAG1	False	12291
9	51510	33264877	33282067	1	CHMP5	False	17191
9	4799	33290418	33371155	1	NFX1	False	80738
9	364	33384948	33402517	-1	AQP7	False	17570
9	360	33441158	33447590	-1	AQP3	False	6433
9	65083	33461351	33473941	-1	NOL6	False	12591
9	5646	33750464	33799229	1	PRSS3	False	48766
9	54926	33817182	33920401	1	UBE2R2	False	103220
9	55833	33921691	34048947	-1	UBAP2	False	127257
9	25853	34086381	34126771	-1	DCAF12	False	40391
9	51271	34179003	34252521	1	UBAP1	False	73519
9	347240	34252378	34329198	-1	KIF24	False	76821
9	318	34329504	34343696	1	NUDT2	False	14193
9	57462	34368907	34376894	-1	KIAA1161	False	7988
9	84688	34379017	34397849	-1	C9orf24	False	18833
9	203259	34398182	34458568	-1	C9orf25	False	60387
9	27019	34458811	34520982	1	DNAI1	False	62172
9	375704	34521040	34523037	-1	ENHO	False	1998
9	1271	34551430	34590138	-1	CNTFR	False	38709
9	138716	34610492	34612101	-1	C9orf23	False	1610
9	11258	34613548	34620496	-1	DCTN3	False	6949
9	138715	34621455	34628011	-1	ARID3C	False	6557
9	10280	34634719	34637768	-1	SIGMAR1	False	3050
9	2592	34646635	34650574	1	GALT	False	3940
9	3590	34652182	34661884	1	IL11RA	False	9703
9	10850	34661893	34662689	-1	CCL27	False	797
9	6363	34689567	34691274	-1	CCL19	False	1708
9	6366	34709002	34710147	-1	CCL21	False	1146
9	259308	34723050	34729535	-1	FAM205A	False	6486
9	23349	34958192	34982541	1	KIAA1045	False	24350
9	25822	34989638	34998430	1	DNAJB5	False	8793
9	138724	35041102	35045988	1	C9orf131	False	4887
9	7415	35056065	35072739	-1	VCP	False	16675
9	2189	35073835	35080013	-1	FANCG	False	6179
9	84720	35088685	35096598	-1	PIGO	False	7914
9	30968	35099893	35103154	-1	STOML2	False	3262
9	80256	35104118	35115893	-1	FAM214B	False	11776
9	10497	35161989	35405332	1	UNC13B	False	243344
9	100509263	35182883	35185914	1	LOC100509263	False	3032
9	9853	35490007	35561895	1	RUSC2	False	71889
9	730112	35561827	35563896	-1	FAM166B	False	2070
9	7016	35605281	35610038	1	TESK1	False	4758
9	971	35609976	35618424	-1	CD72	False	8449
9	27240	35649295	35650947	-1	SIT1	False	1653
9	203260	35658287	35661500	1	CCDC107	False	3214
9	84904	35659341	35665278	-1	C9orf100	False	5938
9	768	35673915	35681156	1	CA9	False	7242
9	7169	35681990	35690053	-1	TPM2	False	8064
9	7094	35697334	35732392	-1	TLN1	False	35059
9	10488	35732317	35737005	1	CREB3	False	4689
9	57704	35736863	35749225	-1	GBA2	False	12363
9	9827	35749277	35753264	1	RGP1	False	3988
9	692094	35752987	35754274	-1	MSMP	False	1288
9	4882	35792406	35809728	1	NPR2	False	17323
9	26206	35807782	35812259	-1	SPAG8	False	4478
9	84681	35812957	35815042	-1	HINT2	False	2086
9	392307	35817014	35828744	-1	C9orf128	False	11731
9	51754	35829222	35854844	1	TMEM8B	False	25623
9	392309	35869460	35870398	-1	OR13J1	False	939
9	646962	35906189	35907138	1	HRCT1	False	950
9	56656	35957105	35958151	-1	OR2S2	False	1047
9	8434	36036910	36124452	1	RECK	False	87543
9	152007	36136742	36163903	1	GLIPR2	False	27162
9	881	36169389	36171331	1	CCIN	False	1943
9	1211	36190853	36212059	1	CLTA	False	21207
9	10020	36214438	36277053	-1	GNE	False	62616
9	152006	36336397	36401195	-1	RNF38	False	64799
9	9833	36572905	36677679	1	MELK	False	104775
9	5079	36838531	37034476	-1	PAX5	False	195946
9	84186	37120469	37358146	1	ZCCHC7	False	237678
9	9380	37422707	37436986	1	GRHPR	False	14280
9	9925	37438099	37465407	-1	ZBTB5	False	27309
9	64425	37485945	37503693	1	POLR1E	False	17749
9	26267	37510889	37576250	-1	FBXO10	False	65362
9	401505	37588410	37592636	-1	TOMM5	False	4227
9	22844	37651052	37746901	1	FRMPD1	False	95850
9	158234	37753802	37778969	1	RG9MTD3	False	25168
9	51010	37780308	37785067	-1	EXOSC3	False	4760
9	79269	37800790	37867666	1	DCAF10	False	66877
9	92014	37877572	37904350	-1	MCART1	False	26779
9	6461	37915895	38069210	-1	SHB	False	153316
9	219	38392702	38398658	1	ALDH1B1	False	5957
9	347252	38408991	38424444	-1	IGFBPL1	False	15454
9	253650	38571361	38620360	-1	ANKRD18A	False	49000
9	79937	39072764	39288300	-1	CNTNAP3	False	215537
9	647060	39355699	39361956	1	FAM75A1	False	6258
9	642265	39884975	39891210	1	FAM75A2	False	6236
9	100653002	39973053	39974763	-1	LOC100653002	False	1711
9	727830	40700291	40706537	1	FAM75A3	False	6247
9	26149	40771402	40792112	-1	ZNF658	False	20711
9	642629	41321107	41327397	-1	FAM75A4	False	6291
9	727905	41500679	41506925	1	FAM75A5	False	6247
9	100289006	42366396	42366815	-1	LOC100289006	False	420
9	441430	42368303	42411410	1	ANKRD20A2	False	43108
9	728013	42671901	42714961	1	CBWD7	False	43061
9	100036519	42717234	42720342	1	FOXD4L2	False	3109
9	441425	43089972	43133544	-1	ANKRD20A3	False	43573
9	100289528	43134811	43135514	1	LOC100289528	False	704
9	389730	43624502	43630730	-1	FAM75A6	False	6229
9	728577	43684885	43922476	1	CNTNAP3B	False	237592
9	100653009	44056933	44059514	-1	LOC100653009	False	2582
9	100505781	44890666	44991061	-1	LOC100505781	False	100396
9	100132439	44998147	44998488	1	LOC100132439	False	342
9	100132874	45059828	45060568	1	LOC100132874	False	741
9	100287368	46042434	46114039	-1	LOC100287368	False	71606
9	26165	65503366	65509610	-1	FAM75A7	False	6245
9	100132004	66716357	66720920	-1	LOC100132004	False	4564
9	644249	67567289	67575746	1	LOC644249	False	8458
9	100131997	67784857	67786908	-1	FAM27E3	False	2052
9	100132859	67793360	67793752	1	LOC100132859	False	393
9	100287110	67924791	67925210	-1	LOC100287110	False	420
9	84210	67926761	67969840	1	ANKRD20A1	False	43080
9	100652863	68726465	68750959	-1	LOC100652863	False	24495
9	100507370	69065490	69089939	-1	LOC100507370	False	24450
9	653404	69199480	69202204	-1	FOXD4L6	False	2725
9	644019	69204538	69262593	-1	CBWD6	False	58056
9	100288676	69379829	69380714	-1	LOC100288676	False	886
9	728747	69381981	69425109	1	ANKRD20A4	False	43129
9	100132154	69896513	69901078	-1	LOC100132154	False	4566
9	653427	70175707	70178815	-1	FOXD4L5	False	3109
9	349334	70426623	70429731	-1	FOXD4L4	False	3109
9	220869	70432004	70490171	-1	CBWD5	False	58168
9	445571	70856839	70914932	1	CBWD3	False	58094
9	286380	70917783	70920000	1	FOXD4L3	False	2218
9	5239	70971815	71145977	1	PGM5	False	174163
9	169693	71151496	71155783	-1	C9orf71	False	4288
9	8395	71320616	71624091	1	PIP5K1B	False	303476
9	116224	71394964	71398609	1	FAM122A	False	3646
9	5568	71627445	71629039	-1	PRKACG	False	1595
9	2395	71650479	71715094	1	FXN	False	64616
9	9414	71736224	71870124	1	TJP2	False	133901
9	9413	71939488	72007370	1	FAM189A2	False	67883
9	320	72042449	72287275	-1	APBA1	False	244827
9	375743	72324438	72374876	-1	PTAR1	False	50439
9	138255	72435731	72521148	1	C9orf135	False	85418
9	256691	72658497	72841888	1	MAMDC2	False	183392
9	23137	72873878	72969789	1	SMC5	False	95912
9	687	72999513	73029573	-1	KLF9	False	30061
9	80036	73149949	73736514	-1	TRPM3	False	586566
9	23670	74298282	74383800	-1	TMEM2	False	85519
9	51104	74477368	74526148	-1	FAM108B1	False	48781
9	138241	74526423	74588373	1	C9orf85	False	61951
9	138240	74666297	74675521	-1	C9orf57	False	9225
9	9615	74729553	74867140	1	GDA	False	137588
9	7763	74966341	74980163	-1	ZFAND5	False	13823
9	117531	75136717	75451267	1	TMC1	False	314551
9	216	75515578	75568233	-1	ALDH1A1	False	52656
9	301	75766781	75785307	1	ANXA1	False	18527
9	6096	77112252	77302117	1	RORB	False	189866
9	140803	77337411	77503010	-1	TRPM6	False	165600
9	55071	77561499	77567802	-1	C9orf40	False	6304
9	138199	77597873	77643310	-1	C9orf41	False	45438
9	54981	77676116	77703133	-1	C9orf95	False	27018
9	26578	77703398	77762114	1	OSTF1	False	58717
9	5125	78505560	78977255	1	PCSK5	False	471696
9	55312	79000433	79009444	-1	RFK	False	9012
9	2650	79056582	79122332	1	GCNT1	False	65751
9	158471	79226292	79521003	-1	PRUNE2	False	294712
9	442425	79634571	79635869	1	FOXB2	False	1299
9	23230	79792361	80032399	1	VPS13A	False	240039
9	9630	80037995	80263232	-1	GNA14	False	225238
9	2776	80335189	80646219	-1	GNAQ	False	311031
9	84131	80850991	80881983	1	CEP78	False	30993
9	29968	80912059	80945009	1	PSAT1	False	32951
9	7091	82186878	82341656	1	TLE4	False	154779
9	7088	84198598	84303596	-1	TLE1	False	104999
9	389761	84543343	84549913	1	FAM75D4	False	6571
9	389762	84558415	84565009	1	FAM75D3	False	6595
9	389763	84603687	84610171	1	FAM75D1	False	6485
9	158158	85597315	85678043	-1	RASEF	False	80729
9	257019	85862300	86153348	-1	FRMD3	False	291049
9	414328	86238033	86259045	1	C9orf103	False	21013
9	29979	86274878	86323168	-1	UBQLN1	False	48291
9	80318	86354336	86432752	-1	GKAP1	False	78417
9	55582	86451613	86536342	-1	KIF27	False	84730
9	84267	86553226	86571663	-1	C9orf64	False	18438
9	3190	86582998	86595569	-1	HNRNPK	False	12572
9	80010	86595637	86618989	1	RMI1	False	23353
9	64078	86890765	86983413	-1	SLC28A3	False	92649
9	4915	87283466	87638505	1	NTRK2	False	355040
9	100130433	87990841	87991566	1	LOC100130433	False	726
9	23287	88161454	88356944	-1	AGTPBP1	False	195491
9	60560	88556057	88637217	1	NAA35	False	81161
9	51280	88641056	88715116	-1	GOLM1	False	74061
9	389766	88842226	88874519	-1	C9orf153	False	32294
9	81689	88879461	88897490	-1	ISCA1	False	18030
9	79670	88902648	88969402	-1	ZCCHC6	False	66755
9	2619	89559277	89562104	-1	GAS1	False	2828
9	401535	89763559	89774641	1	C9orf170	False	11083
9	1612	90112756	90323549	1	DAPK1	False	210794
9	1514	90340974	90346384	1	CTSL1	False	5411
9	286234	90497772	90503814	1	C9orf79	False	6043
9	441452	90532877	90538572	1	FAM75C1	False	5696
9	23552	90581356	90589695	-1	CDK20	False	8340
9	645961	90744220	90749900	-1	FAM75C2	False	5681
9	10927	91003297	91093623	1	SPIN1	False	90327
9	158046	91150016	91190704	1	NXNL2	False	40689
9	286238	91262094	91267075	-1	LOC286238	False	4982
9	286223	91605778	91611057	1	C9orf47	False	5280
9	1903	91606362	91619925	1	S1PR3	False	13564
9	53358	91620686	91793682	-1	SHC3	False	172997
9	1164	91926113	91931618	1	CKS2	False	5506
9	79048	91933412	91974561	1	SECISBP2	False	41150
9	10507	91975706	92094611	-1	SEMA4D	False	118906
9	10912	92219927	92221470	1	GADD45G	False	1544
9	54769	93372114	93405108	-1	DIRAS2	False	32995
9	6850	93564012	93660842	1	SYK	False	96831
9	549	93976097	94124206	-1	AUH	False	148110
9	4783	94171327	94186144	-1	NFIL3	False	14818
9	4920	94484878	94712444	-1	ROR2	False	227567
9	10558	94793427	94877690	-1	SPTLC1	False	84264
9	3376	94972625	95056038	-1	IARS	False	83414
9	55035	95059640	95087876	-1	NOL8	False	28237
9	401541	95087741	95377446	1	CENPP	False	289706
9	4969	95146249	95166937	-1	OGN	False	20689
9	4958	95176527	95186836	-1	OMD	False	10310
9	54829	95218487	95244844	-1	ASPN	False	26358
9	1842	95255829	95298374	-1	ECM2	False	42546
9	64768	95375466	95432547	-1	IPPK	False	57082
9	23299	95473645	95527083	-1	BICD2	False	53439
9	83744	95608351	95640290	-1	ZNF484	False	31940
9	89846	95709601	95798518	1	FGD3	False	88918
9	203328	95820989	95847415	1	SUSD3	False	26427
9	84270	95858450	95875565	1	C9orf89	False	17116
9	4814	95883771	95896570	-1	NINJ1	False	12800
9	65268	95947212	96082854	1	WNK2	False	135643
9	445577	96080481	96108696	-1	C9orf129	False	28216
9	158293	96208782	96215874	-1	FAM120AOS	False	7093
9	23196	96214173	96328397	1	FAM120A	False	114225
9	5253	96338909	96441869	1	PHF2	False	102961
9	56033	96713909	96717608	-1	BARX1	False	3700
9	138639	96793076	96872136	1	PTPDC1	False	79061
9	169841	97021578	97065291	1	ZNF169	False	43714
9	54754	97080478	97090926	-1	FAM22F	False	10449
9	728026	97109516	97109845	-1	LOC728026	False	330
9	84641	97136833	97223202	1	HIATL1	False	86370
9	8789	97321002	97356075	-1	FBP2	False	35074
9	2203	97365415	97402531	-1	FBP1	False	37117
9	84909	97488951	97849500	1	C9orf3	False	360550
9	643520	97839739	97897179	1	LOC643520	False	57441
9	2176	97861336	98079991	-1	FANCC	False	218656
9	5727	98205264	98279247	-1	PTCH1	False	73984
9	100506667	98532606	98534956	1	LOC100506667	False	2351
9	375748	98637900	98731122	1	C9orf102	False	93223
9	3293	98997589	99064434	-1	HSD17B3	False	66846
9	11046	99082988	99145992	-1	SLC35D2	False	63005
9	195828	99148223	99180669	-1	ZNF367	False	32447
9	22927	99212414	99253618	1	HABP4	False	41205
9	8555	99262395	99382112	-1	CDC14B	False	119718
9	195827	99403533	99417599	-1	C9orf21	False	14067
9	22869	99518147	99540328	-1	ZNF510	False	22182
9	158431	99579273	99616389	-1	ZNF782	False	37117
9	441457	99691286	99704572	1	FAM22G	False	13287
9	1515	99791959	99801925	-1	CTSL2	False	9967
9	387328	99960585	99961793	-1	ZNF322P1	False	1209
9	100499483	100069910	100139577	1	C9orf174	False	69668
9	23424	100174302	100258407	1	TDRD7	False	84106
9	7111	100263462	100364025	1	TMOD1	False	100564
9	158427	100362362	100395962	-1	TSTD2	False	33601
9	4686	100395705	100436030	1	NCBP1	False	40326
9	7507	100437191	100459691	-1	XPA	False	22501
9	2304	100615537	100618997	1	FOXE1	False	3461
9	51531	100666772	100684852	-1	C9orf156	False	18081
9	55363	100689073	100707134	-1	HEMGN	False	18062
9	10541	100745489	100778225	1	ANP32B	False	32737
9	54187	100818959	100845365	1	NANS	False	26407
9	9830	100831563	100881488	-1	TRIM14	False	49926
9	7464	100883257	100954956	-1	CORO2A	False	71700
9	55357	100961280	101018003	-1	TBC1D2	False	56724
9	9568	101050364	101471479	-1	GABBR2	False	421116
9	203286	101494291	101558794	-1	ANKS6	False	64504
9	79695	101569981	101612363	1	GALNT12	False	42383
9	1306	101706138	101833068	1	COL15A1	False	126931
9	7046	101867412	101916474	1	TGFBR1	False	49063
9	85365	101978707	101984246	-1	ALG2	False	5540
9	10952	101984570	101992901	1	SEC61B	False	8332
9	8013	102584137	102629173	1	NR4A3	False	45037
9	55014	102668915	102736818	1	STX17	False	67904
9	23071	102741461	102861330	-1	ERP44	False	119870
9	27130	102861511	103063426	1	INVS	False	201916
9	54881	103064357	103115259	-1	TEX10	False	50903
9	91283	103189495	103214016	1	C9orf30	False	24522
9	100526694	103204188	103339918	1	C9orf30-TMEFF1	False	135731
9	8577	103235520	103339918	1	TMEFF1	False	104399
9	347273	103340336	103350180	1	MURC	False	9845
9	54886	103791031	104087417	1	LPPR1	False	296387
9	570	104122699	104147287	-1	BAAT	False	24589
9	54534	104152249	104160919	-1	MRPL50	False	8671
9	7743	104161163	104172942	1	ZNF189	False	11780
9	229	104182842	104198062	-1	ALDOB	False	15221
9	84302	104237608	104249475	-1	C9orf125	False	11868
9	56254	104296133	104325626	1	RNF20	False	29494
9	116443	104331634	104500862	-1	GRIN3A	False	169229
9	5535	104353897	104357283	-1	PPP3R2	False	3387
9	1539	105757593	105780770	1	CYLC2	False	23178
9	10592	106856541	106903700	1	SMC2	False	47160
9	138805	107266544	107267503	1	OR13F1	False	960
9	138804	107288534	107289490	-1	OR13C4	False	957
9	138803	107298051	107299094	-1	OR13C3	False	1044
9	138802	107331449	107332411	1	OR13C8	False	963
9	138799	107360738	107361694	-1	OR13C5	False	957
9	392376	107366952	107367908	-1	OR13C2	False	957
9	286362	107379529	107380485	-1	OR13C9	False	957
9	286365	107456703	107457743	1	OR13D1	False	1041
9	25934	107509969	107522403	1	NIPSNAP3A	False	12435
9	55335	107526451	107536291	1	NIPSNAP3B	False	9841
9	19	107543283	107690527	-1	ABCA1	False	147245
9	23446	108006929	108153682	1	SLC44A1	False	146754
9	83856	108210315	108311385	1	FSD1L	False	101071
9	2218	108320411	108403399	1	FKTN	False	82989
9	6887	108424738	108425393	1	TAL2	False	656
9	55151	108456825	108537444	1	TMEM38B	False	80620
9	58499	109625378	109773807	1	ZNF462	False	148430
9	5887	110045544	110094470	1	RAD23B	False	48927
9	9314	110247133	110252047	-1	KLF4	False	4915
9	10880	111616868	111618275	-1	ACTL7B	False	1408
9	10881	111624603	111626035	1	ACTL7A	False	1433
9	8518	111629800	111696608	-1	IKBKAP	False	66809
9	54942	111696673	111703238	1	FAM206A	False	6566
9	8727	111704851	111775764	-1	CTNNAL1	False	70914
9	23731	111777415	111882225	-1	C9orf5	False	104811
9	23732	111899581	111929571	-1	C9orf4	False	29991
9	54566	111934254	112083021	-1	EPB41L4B	False	148768
9	5774	112137974	112260593	-1	PTPN3	False	122620
9	114299	112403068	112713756	1	PALM2	False	310689
9	445815	112542577	112934792	1	PALM2-AKAP2	False	392216
9	11217	112810878	112934792	1	AKAP2	False	123915
9	401546	112961841	112970413	-1	C9orf152	False	8573
9	7295	113006310	113018778	-1	TXN	False	12469
9	255220	113065867	113100125	-1	TXNDC8	False	34259
9	79987	113127528	113342160	-1	SVEP1	False	214633
9	4593	113431051	113563278	1	MUSK	False	132228
9	1902	113636054	113800365	-1	LPAR1	False	164312
9	26248	114089763	114090713	-1	OR2K2	False	951
9	23392	114122973	114247025	-1	KIAA0368	False	124053
9	158399	114287447	114340124	1	ZNF483	False	52678
9	22949	114312002	114362135	-1	PTGR1	False	50134
9	548645	114393632	114416631	1	DNAJC25	False	23000
9	552891	114393632	114432526	1	DNAJC25-GNG10	False	38895
9	2790	114423851	114432526	1	GNG10	False	8676
9	158401	114448901	114545779	-1	C9orf84	False	96879
9	7357	114659206	114695439	1	UGCG	False	36234
9	64420	114803061	114937556	-1	SUSD1	False	134496
9	9991	114980715	115095944	-1	PTBP3	False	115230
9	84263	115142189	115234685	1	HSDL2	False	92497
9	158405	115249248	115422706	1	KIAA1958	False	173459
9	58493	115448786	115480387	-1	C9orf80	False	31602
9	401548	115513134	115637267	1	SNX30	False	124134
9	57864	115641200	115653193	-1	SLC46A2	False	11994
9	169834	115759400	115774472	-1	ZNF883	False	15073
9	7539	115804174	115818996	-1	ZFP37	False	14823
9	1318	115913238	115926422	1	SLC31A2	False	13185
9	23307	115927800	115983641	-1	FKBP15	False	55842
9	1317	115983808	116026772	1	SLC31A1	False	42965
9	246184	116029288	116037869	-1	CDC26	False	8582
9	9128	116037974	116055056	1	PRPF4	False	17083
9	138065	116059373	116061320	-1	RNF183	False	1948
9	114987	116077930	116102620	-1	WDR31	False	24691
9	54836	116111812	116133513	1	BSPRY	False	21702
9	81932	116135698	116138341	-1	HDHD3	False	2644
9	210	116148592	116163618	-1	ALAD	False	15027
9	54107	116169515	116173029	-1	POLE3	False	3515
9	257169	116173022	116191882	1	C9orf43	False	18861
9	5998	116207011	116360018	1	RGS3	False	153008
9	114991	116638562	116818875	1	ZNF618	False	180314
9	259	116822407	116840752	-1	AMBP	False	18346
9	113220	116853918	116861337	-1	KIF12	False	7420
9	85301	116918231	117072975	1	COL27A1	False	154745
9	5004	117085303	117088759	1	ORM1	False	3457
9	5005	117092069	117095536	1	ORM2	False	3468
9	80709	117096429	117156685	-1	AKNA	False	60257
9	25861	117164360	117267736	-1	DFNB31	False	103377
9	9550	117349994	117361152	1	ATP6V1G1	False	11159
9	203197	117373706	117408703	1	C9orf91	False	34998
9	100505478	117428714	117444369	-1	LOC100505478	False	15656
9	9966	117546915	117568408	-1	TNFSF15	False	21494
9	944	117665124	117692770	-1	TNFSF8	False	27647
9	3371	117782805	117880486	-1	TNC	False	97682
9	50514	117904097	118164923	1	DEC1	False	260827
9	5069	118916071	119164600	1	PAPPA	False	248530
9	23245	119187504	120177317	-1	ASTN2	False	989814
9	22954	119449581	119463579	1	TRIM32	False	13999
9	7099	120466460	120479768	1	TLR4	False	13309
9	1620	121928908	122131739	-1	DBC1	False	202832
9	55755	123151147	123342437	-1	CDK5RAP2	False	191291
9	1955	123363196	123476765	-1	MEGF9	False	113570
9	26190	123519254	123555740	-1	FBXW2	False	36487
9	5711	123578331	123605206	-1	PSMD5	False	26876
9	26147	123617931	123639606	-1	PHF19	False	21676
9	7185	123664671	123691451	-1	TRAF1	False	26781
9	727	123714613	123812554	-1	C5	False	97942
9	11064	123850574	123939886	1	CNTRL	False	89313
9	51552	123940415	123964365	-1	RAB14	False	23951
9	2934	124030380	124095120	1	GSN	False	64741
9	2040	124101353	124132545	-1	STOM	False	31193
9	153090	124329399	124547809	1	DAB2IP	False	218411
9	158135	124584204	124855885	-1	TTLL11	False	271682
9	4702	124906337	124922098	-1	NDUFA8	False	15762
9	254956	124922190	124962367	1	MORN5	False	40178
9	26468	124964856	124991091	-1	LHX6	False	26236
9	92400	125001834	125027143	-1	RBM18	False	25310
9	92399	125026882	125085743	1	MRRF	False	58862
9	5742	125133229	125157981	1	PTGS1	False	24753
9	347168	125239237	125240205	-1	OR1J1	False	969
9	26740	125273081	125274022	1	OR1J2	False	942
9	26219	125281420	125282361	1	OR1J4	False	942
9	138883	125288637	125289572	-1	OR1N1	False	936
9	138882	125315449	125316441	1	OR1N2	False	993
9	138881	125329827	125330756	-1	OR1L8	False	930
9	158131	125377017	125377961	1	OR1Q1	False	945
9	347169	125390858	125391814	-1	OR1B1	False	957
9	26737	125423995	125424927	1	OR1L1	False	933
9	26735	125437409	125438383	1	OR1L3	False	975
9	254973	125486269	125487204	1	OR1L4	False	936
9	392390	125512127	125513062	1	OR1L6	False	936
9	392391	125551212	125552174	1	OR5C1	False	963
9	392392	125562402	125563352	1	OR1K1	False	951
9	5082	125580376	125590935	-1	PDCL	False	10560
9	54542	125611732	125667562	-1	RC3H2	False	55831
9	10773	125670335	125675609	-1	ZBTB6	False	5275
9	57684	125680378	125693779	-1	ZBTB26	False	13402
9	23637	125703288	125867147	1	RABGAP1	False	163860
9	2844	125796846	125797895	1	GPR21	False	1050
9	55342	125883899	125967377	-1	STRBP	False	83479
9	286204	126118448	126141032	1	CRB2	False	22585
9	57706	126141933	126692417	-1	DENND1A	False	550485
9	9355	126773889	126795442	1	LHX2	False	21554
9	10783	127019885	127114721	1	NEK6	False	94837
9	5695	127115744	127177721	-1	PSMB7	False	61978
9	347088	127213423	127239379	1	GPR144	False	25957
9	2516	127243515	127269699	-1	NR5A1	False	26185
9	2649	127284703	127533576	-1	NR6A1	False	248874
9	169611	127539437	127577161	1	OLFML2A	False	37725
9	401551	127615755	127620160	1	WDR38	False	4406
9	11224	127620158	127624240	-1	RPL35	False	4083
9	81873	127631484	127639696	1	ARPC5L	False	8213
9	2800	127640573	127703386	-1	GOLGA1	False	62814
9	286205	127704887	127905838	-1	SCAI	False	200952
9	5537	127908852	127952218	-1	PPP6C	False	43367
9	10244	127962821	127996438	1	RABEPK	False	33618
9	3309	127997127	128003666	-1	HSPA5	False	6540
9	26130	128024111	128127290	1	GAPVD1	False	103180
9	79109	128199673	128469513	-1	MAPKAP1	False	269841
9	5090	128509617	128729656	1	PBX3	False	220040
9	89853	129089128	129269319	1	FAM125B	False	180192
9	4010	129376722	129463311	1	LMX1B	False	86590
9	23099	129567285	129600489	1	ZBTB43	False	33205
9	403341	129622944	129648157	1	ZBTB34	False	25214
9	9649	129677053	129985445	1	RALGPS1	False	308393
9	100131355	129705115	129705775	-1	LOC100131355	False	661
9	23452	129849628	129885044	-1	ANGPTL2	False	35417
9	84253	130026756	130155828	1	GARNL3	False	129073
9	29988	130159465	130170161	1	SLC2A8	False	10697
9	7633	130186653	130207651	1	ZNF79	False	20999
