geneEnsemblID	chr	length	cov.HC.CG.length	cov.HC.1000G.length	cov.CG.1000G.length	ChimpOrtholog	ChimpGeneStatus	MouseGeneStatus	KnownChimpOrMouseOrtholog
ENSG00000090674	19	2332	2087	1846	1721	TRUE	KNOWN	KNOWN	TRUE
ENSG00000090920	19	16389	11618	16279	11510	TRUE	KNOWN	KNOWN	TRUE
ENSG00000090924	19	9019	8099	4106	3823	TRUE	KNOWN	KNOWN	TRUE
ENSG00000090932	19	2380	1579	1963	1348	TRUE	KNOWN	KNOWN	TRUE
ENSG00000090971	19	1313	885	670	309	TRUE	KNOWN	KNOWN	TRUE
ENSG00000094661	19	1242	1237	1076	1071	FALSE	NA	NA	FALSE
ENSG00000095059	19	1330	1273	1168	1121	TRUE	KNOWN	KNOWN	TRUE
ENSG00000095066	19	2610	1781	1624	2168	TRUE	KNOWN	KNOWN	TRUE
ENSG00000095752	19	2354	1829	669	370	TRUE	KNOWN	KNOWN	TRUE
ENSG00000095932	19	908	658	0	0	FALSE	NA	NA	FALSE
ENSG00000096996	19	2871	2540	1880	1879	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099203	19	1356	1325	753	728	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099308	19	5893	5192	3205	3061	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000099326	19	2920	1865	2057	1633	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099330	19	1090	944	855	709	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099331	19	7541	6844	6174	5745	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099337	19	2648	2177	969	732	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099338	19	9346	7356	2942	2666	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099341	19	1553	1367	938	1086	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000099617	19	642	223	502	223	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099622	19	3199	3013	652	646	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099624	19	995	821	564	419	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099625	19	3418	1009	1088	1173	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000099783	19	2580	2479	2243	2171	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099785	19	1647	1156	617	709	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099795	19	541	456	471	390	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099797	19	1229	956	1110	843	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099800	19	1948	1739	629	580	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099804	19	1442	1063	756	564	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099812	19	2851	2632	2065	1850	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099817	19	2866	2414	609	515	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099821	19	3800	1769	3150	2117	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000099822	19	3406	372	1053	723	FALSE	NA	NA	FALSE
ENSG00000099840	19	2818	1814	1419	1119	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099860	19	1375	1018	560	414	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099864	19	2951	2345	1236	1009	TRUE	KNOWN	KNOWN	TRUE
ENSG00000099866	19	1710	1053	948	583	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000099875	19	3776	1921	1450	1384	TRUE	KNOWN	KNOWN	TRUE
ENSG00000102575	19	1688	1018	772	988	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104774	19	5234	4839	3468	3163	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104783	19	2241	1559	1128	1015	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104804	19	2240	1842	1719	1692	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104805	19	3836	2581	1498	1555	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104808	19	1081	1020	1050	989	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104812	19	3987	3750	2291	2378	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104814	19	2885	2371	2513	2229	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104818	19	898	342	625	207	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104823	19	1257	1249	1059	1051	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104824	19	2239	1698	1844	1424	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104825	19	2272	2140	1223	1120	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104826	19	629	429	559	407	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104827	19	917	183	566	158	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104833	19	2286	1870	1342	1056	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104835	19	4423	3093	1876	2112	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104848	19	4372	3327	1128	831	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104852	19	4442	3669	1338	1218	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104853	19	2656	2471	2170	2028	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104856	19	3024	2565	1895	1589	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104859	19	2889	2583	2078	1792	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104863	19	1553	1016	855	715	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104866	19	7722	6078	0	0	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104870	19	2738	1136	1137	769	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104872	19	1246	844	852	914	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104879	19	1655	1317	1178	1084	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104880	19	5875	5067	3003	2486	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104881	19	3254	2195	2588	1600	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104883	19	1062	1043	738	724	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104884	19	3356	2755	2711	2333	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104885	19	10695	8449	4973	4153	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104886	19	1206	936	490	297	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104888	19	3058	2597	1485	1684	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104889	19	1142	1142	1007	1007	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104892	19	2517	2085	1594	1413	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104894	19	2455	2123	985	835	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104897	19	1649	938	1462	755	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104899	19	2018	597	1427	487	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104901	19	1029	994	838	803	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104903	19	1489	617	591	324	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104904	19	1142	916	782	594	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104907	19	2360	2303	2066	2009	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104915	19	1226	1159	802	827	TRUE	KNOWN	NULL	TRUE
ENSG00000104918	19	478	180	313	212	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104921	19	1633	1163	760	1055	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104936	19	3597	2897	2107	1701	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104938	19	1962	1750	1326	1114	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104941	19	2484	2112	2298	2052	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104946	19	2371	2079	2016	1795	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104951	19	2435	1605	1630	1170	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104953	19	3647	3142	1840	1658	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104957	19	2037	1909	1392	1293	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104960	19	1950	946	1062	1059	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104964	19	1943	1050	761	339	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104967	19	1877	867	1421	706	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104969	19	2315	2089	958	839	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104970	19	5199	4335	1355	1304	TRUE	KNOWN	NULL	TRUE
ENSG00000104972	19	5078	3499	2254	1551	TRUE	KNOWN	NULL	TRUE
ENSG00000104973	19	5164	4577	2265	2059	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000104974	19	3587	3032	1757	1390	TRUE	KNOWN	NULL	TRUE
ENSG00000104976	19	1580	733	420	939	FALSE	NA	NA	FALSE
ENSG00000104979	19	905	812	358	285	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104980	19	1999	1746	1374	1446	TRUE	KNOWN	KNOWN	TRUE
ENSG00000104983	19	1825	708	643	1021	FALSE	NA	NA	FALSE
ENSG00000104998	19	3258	1466	1412	1804	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105011	19	2304	1985	693	592	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105048	19	1105	419	505	730	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105053	19	2612	2485	1502	1491	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105058	19	1447	1441	383	377	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105063	19	3961	2408	2491	1737	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105072	19	3346	3159	2515	2530	TRUE	KNOWN	NOVEL	TRUE
ENSG00000105085	19	3184	2527	1690	1545	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105088	19	1860	1622	1320	1307	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105122	19	3290	1974	1925	2184	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105127	19	3781	2965	1619	2058	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105131	19	1938	1458	1148	839	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105135	19	5251	4976	2346	2207	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105136	19	6603	6098	2103	1953	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105137	19	3254	2282	2008	1512	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105141	19	943	459	400	776	FALSE	NA	NA	FALSE
ENSG00000105143	19	3121	2313	1258	1667	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105146	19	1300	1271	1115	1093	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105171	19	2594	2553	734	731	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105173	19	2001	1740	1302	1288	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105176	19	2651	2019	1685	1419	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105185	19	1202	1046	455	362	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105186	19	4453	4166	3195	3051	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105193	19	680	678	602	601	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105197	19	2572	2441	1442	1402	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105198	19	599	599	526	526	TRUE	KNOWN	NULL	TRUE
ENSG00000105202	19	1164	1144	1099	1097	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105204	19	2532	2123	1972	1683	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105205	19	629	219	195	568	FALSE	NA	NA	FALSE
ENSG00000105219	19	2039	1960	582	564	TRUE	KNOWN_BY_PROJECTION	NULL	FALSE
ENSG00000105220	19	8670	7759	1949	1736	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105221	19	11696	10003	1955	2106	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105223	19	4924	3856	1897	1816	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105227	19	5507	5082	4658	4242	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105229	19	3054	857	1008	1250	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105245	19	3644	2897	1636	1680	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105246	19	1128	993	741	664	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105248	19	1419	1251	887	989	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105251	19	2577	1289	1081	939	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105254	19	2487	2096	812	625	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105255	19	1847	1415	1341	1440	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105258	19	871	842	437	437	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105261	19	806	801	0	0	TRUE	NOVEL	KNOWN	TRUE
ENSG00000105270	19	3590	2688	1388	1440	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105278	19	5558	4463	2669	2294	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105281	19	3215	1697	1408	1091	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105287	19	3600	2799	2244	2509	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105289	19	3339	3159	2867	2788	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105290	19	2488	1998	1777	1752	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105298	19	3720	2734	2283	1528	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105321	19	2076	1478	1323	1644	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105323	19	4550	4141	2662	2342	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105325	19	3624	2824	1309	1314	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105327	19	2095	1319	689	293	FALSE	NA	NA	FALSE
ENSG00000105329	19	2199	1515	1176	897	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105341	19	2422	2352	936	927	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105352	19	1239	1169	854	800	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105355	19	2340	1477	1360	1181	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105357	19	6942	6342	5660	5295	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105364	19	2404	1444	879	1024	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105366	19	3099	2979	1551	1499	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105369	19	1258	948	735	548	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105370	19	983	800	682	648	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105371	19	1420	929	781	811	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105372	19	847	783	475	475	TRUE	KNOWN	NULL	TRUE
ENSG00000105373	19	1522	1158	1517	1153	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105374	19	826	765	516	577	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105376	19	3001	2216	2543	2279	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105379	19	1449	585	536	1143	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105383	19	2377	2319	1190	1152	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105388	19	3572	3527	2199	2175	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105392	19	5695	4830	945	894	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105393	19	1518	1505	1028	1018	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105397	19	6625	5849	3853	3703	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105398	19	1987	1323	871	903	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105401	19	1671	1365	1104	1176	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105402	19	1842	1648	938	917	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105404	19	802	659	636	493	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105409	19	5024	3491	2988	2889	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105419	19	2461	1672	1224	1076	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105426	19	7535	4841	4776	4895	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105427	19	526	471	386	331	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105428	19	1442	1332	1320	1224	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105429	19	11167	7761	6852	7690	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105438	19	1557	1426	696	647	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105443	19	9509	8759	1371	1421	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105447	19	2456	2309	1298	1340	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105464	19	5092	2568	1917	2155	FALSE	NA	NA	FALSE
ENSG00000105467	19	1002	843	664	742	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105472	19	1405	945	1073	613	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105479	19	4278	3750	1428	1355	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105483	19	9844	9363	1516	1461	TRUE	KNOWN	NULL	TRUE
ENSG00000105486	19	4204	3837	2944	2652	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105492	19	2573	2530	1519	1490	TRUE	KNOWN_BY_PROJECTION	NULL	FALSE
ENSG00000105497	19	4574	4152	2253	2224	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105499	19	2567	2514	1761	1735	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105501	19	3049	2441	2213	1703	TRUE	KNOWN_BY_PROJECTION	NULL	FALSE
ENSG00000105507	19	1250	1042	506	591	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105509	19	2171	975	1328	1107	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105514	19	4272	3829	692	607	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105516	19	1640	1230	1039	678	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105518	19	1295	1277	619	608	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105519	19	4413	3755	601	601	TRUE	KNOWN	NULL	TRUE
ENSG00000105520	19	2723	1881	492	1053	FALSE	NA	NA	FALSE
ENSG00000105523	19	2011	1558	1486	1146	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105538	19	3301	1921	2790	1723	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105549	19	2070	1642	1295	1245	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105550	19	883	756	693	569	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105552	19	2077	1955	1237	1237	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105556	19	2762	1358	1338	1629	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105559	19	3082	1717	1398	2168	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105568	19	5200	4932	2064	1997	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105576	19	5970	5205	2702	2599	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105583	19	861	829	383	372	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105605	19	2800	2359	977	911	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105607	19	1989	1944	1573	1549	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105609	19	6051	4230	2789	2142	TRUE	KNOWN	NULL	TRUE
ENSG00000105610	19	1615	1365	1167	917	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105612	19	2010	1941	1137	1069	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105613	19	4925	3209	3554	4033	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105617	19	1542	1120	1009	789	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105618	19	2616	2536	1805	1746	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105619	19	1240	1229	847	839	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105639	19	6813	5919	3505	3060	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105640	19	1457	1331	560	563	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105641	19	3575	3322	2031	1848	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105642	19	2816	2363	1714	1475	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105643	19	2934	2193	1642	1110	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105647	19	4485	3279	2384	1794	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105649	19	1599	1152	695	615	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105650	19	6133	5061	1824	2080	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105655	19	2524	1378	1307	1311	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105656	19	4064	2454	1044	1634	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105662	19	6991	5351	1877	1193	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105663	19	8470	7093	7200	6348	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105664	19	3100	2119	2429	1723	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105668	19	1321	1037	782	772	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105669	19	1134	1050	1035	952	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105671	19	1941	1815	1539	1459	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105672	19	1848	1055	600	743	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105675	19	3558	2801	2728	2926	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105676	19	3495	3064	1813	1795	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105677	19	1154	687	830	735	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105679	19	1492	1476	1307	1292	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105694	19	363	342	0	0	TRUE	NOVEL	KNOWN	TRUE
ENSG00000105695	19	2491	1720	1279	1822	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105696	19	1611	1173	1171	733	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105697	19	424	387	307	286	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105698	19	1709	1050	731	591	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105699	19	2276	1977	1987	1841	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105700	19	1627	1311	404	535	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000105701	19	1851	1588	1284	1241	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105705	19	2576	2524	2159	2107	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105707	19	2644	2254	1398	1457	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105708	19	2962	2861	2018	1993	TRUE	KNOWN_BY_PROJECTION	NULL	FALSE
ENSG00000105711	19	1978	1702	681	680	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105717	19	1459	1270	1050	1013	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105722	19	2804	2011	1729	1655	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105723	19	4126	3650	1527	1356	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105726	19	8378	7134	4188	3623	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105732	19	3378	2244	2228	2517	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105737	19	4285	3534	2899	2542	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105738	19	8343	6887	5433	4998	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105750	19	4210	4010	1937	1859	TRUE	KNOWN_BY_PROJECTION	NULL	FALSE
ENSG00000105755	19	962	704	737	753	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105767	19	2176	1419	1108	964	TRUE	KNOWN	KNOWN	TRUE
ENSG00000105771	19	2353	2173	1620	1590	TRUE	KNOWN	KNOWN	TRUE
ENSG00000108106	19	1189	602	683	481	TRUE	KNOWN	KNOWN	TRUE
ENSG00000108107	19	5181	5056	570	558	TRUE	KNOWN	KNOWN	TRUE
ENSG00000115255	19	1598	0	0	635	FALSE	NA	NA	FALSE
ENSG00000115257	19	2921	1524	1671	1498	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000115266	19	11846	6111	6202	2177	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000115268	19	531	446	500	415	TRUE	KNOWN	KNOWN	TRUE
ENSG00000115286	19	6013	4435	919	852	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000116014	19	1624	335	1302	132	TRUE	KNOWN	KNOWN	TRUE
ENSG00000116017	19	2788	1480	1471	1261	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000116032	19	3281	587	1653	1028	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000117877	19	3286	2789	1760	1545	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118046	19	3276	1715	1353	1201	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118156	19	4655	4040	2378	2238	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118160	19	5190	2336	2726	1749	TRUE	KNOWN	KNOWN	TRUE
ENSG00000118162	19	1779	1121	1114	1083	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000118620	19	3919	3459	1796	1660	TRUE	KNOWN	NULL	TRUE
ENSG00000119559	19	2374	2286	421	404	TRUE	KNOWN	KNOWN	TRUE
ENSG00000119574	19	2350	1358	1588	698	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000120784	19	4970	4762	1730	1730	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121289	19	2601	2280	2264	2182	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121297	19	5154	4685	3217	3143	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121406	19	4001	3996	2035	2033	TRUE	KNOWN	NULL	TRUE
ENSG00000121410	19	3930	3061	1721	1064	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121413	19	3005	2319	1584	1182	TRUE	KNOWN	KNOWN	TRUE
ENSG00000121417	19	3301	3297	2021	2019	TRUE	KNOWN	NULL	TRUE
ENSG00000123136	19	1762	1366	1194	1344	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
ENSG00000123143	19	3146	2598	2880	2606	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123144	19	909	769	595	455	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123146	19	3248	2682	2313	2446	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123154	19	2360	2324	1341	1305	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123159	19	1931	1607	1021	1031	TRUE	KNOWN	KNOWN	TRUE
ENSG00000123810	19	1031	621	218	581	FALSE	NA	NA	FALSE
ENSG00000123815	19	2464	2142	1375	1604	TRUE	KNOWN	KNOWN	TRUE
ENSG00000124299	19	2010	1829	1614	1446	TRUE	KNOWN_BY_PROJECTION	KNOWN	TRUE
